,id,full_name,first_name,last_name,is_active
1709,76993,Gerald Henderson,Gerald,Henderson,False
1710,201945,Gerald Henderson,Gerald,Henderson,False
1711,1764,J.R. Henderson,J.R.,Henderson,False
1712,76992,Jerome Henderson,Jerome,Henderson,False
1713,76994,Kevin Henderson,Kevin,Henderson,False
1714,76996,Tom Henderson,Tom,Henderson,False
1715,971,Mark Hendrickson,Mark,Hendrickson,False
1716,76998,Larry Hennessy,Larry,Hennessy,False
1717,76999,Don Henriksen,Don,Henriksen,False
1718,77000,Al Henry,Al,Henry,False
1719,77004,Bill Henry,Bill,Henry,False
1720,77001,Carl Henry,Carl,Henry,False
1721,77002,Conner Henry,Conner,Henry,False
1722,1627988,Myke Henry,Myke,Henry,False
1723,77003,Skeeter Henry,Skeeter,Henry,False
1724,202333,Xavier Henry,Xavier,Henry,False
1725,203089,John Henson,John,Henson,True
1726,1667,Steve Henson,Steve,Henson,False
1727,77006,Bill Herman,Bill,Herman,False
1728,77007,Clarence Hermsen,Clarence,Hermsen,False
1729,1629608,Dewan Hernandez,Dewan,Hernandez,True
1730,1627823,Juancho Hernangomez,Juancho,Hernangomez,True
1731,1626195,Willy Hernangomez,Willy,Hernangomez,True
1732,1914,Chris Herren,Chris,Herren,False
1733,61,Carl Herrera,Carl,Herrera,False
1734,200835,Walter Herrmann,Walter,Herrmann,False
1735,1629639,Tyler Herro,Tyler,Herro,True
1736,77010,Keith Herron,Keith,Herron,False
1737,77011,Sidney Hertzberg,Sidney,Hertzberg,False
1738,77012,Fred Hetzel,Fred,Hetzel,False
1739,77013,Bill Hewitt,Bill,Hewitt,False
1740,77014,Jack Hewson,Jack,Hewson,False
1741,77015,Art Heyman,Art,Heyman,False
1742,1626209,Mario Hezonja,Mario,Hezonja,True
1743,201579,Roy Hibbert,Roy,Hibbert,False
1744,77016,Matthew Hickey,Matthew,Hickey,False
1745,1628439,Isaiah Hicks,Isaiah,Hicks,False
1746,77017,Phil Hicks,Phil,Hicks,False
1747,201581,JJ Hickson,JJ,Hickson,False
1748,1627741,Buddy Hield,Buddy,Hield,True
1749,202809,Cory Higgins,Cory,Higgins,False
1750,1848,Mike Higgins,Mike,Higgins,False
1751,77019,Rod Higgins,Rod,Higgins,False
1752,925,Sean Higgins,Sean,Higgins,False
1753,77021,Kenny Higgs,Kenny,Higgs,False
1754,77022,Johnny High,Johnny,High,False
1755,1629312,Haywood Highsmith,Haywood,Highsmith,False
1756,77023,Wayne Hightower,Wayne,Hightower,False
1757,77024,Armond Hill,Armond,Hill,False
1758,77025,Cleo Hill,Cleo,Hill,False
1759,77026,Gary Hill,Gary,Hill,False
1760,201588,George Hill,George,Hill,True
1761,255,Grant Hill,Grant,Hill,False
1762,201195,Herbert Hill,Herbert,Hill,False
1763,201941,Jordan Hill,Jordan,Hill,False
1764,203524,Solomon Hill,Solomon,Hill,True
1765,201631,Steven Hill,Steven,Hill,False
1766,238,Tyrone Hill,Tyrone,Hill,False
1767,77027,Art Hillhouse,Art,Hillhouse,False
1768,1626199,Darrun Hilliard,Darrun,Hilliard,False
1769,77028,Darnell Hillman,Darnell,Hillman,False
1770,77029,Fred Hilton,Fred,Hilton,False
1771,2550,Kirk Hinrich,Kirk,Hinrich,False
1772,77030,Roy Hinson,Roy,Hinson,False
1773,77031,Mel Hirsch,Mel,Hirsch,False
1774,77032,Lew Hitch,Lew,Hitch,False
1775,200823,Robert Hite,Robert,Hite,False
1776,1629658,Jaylen Hoard,Jaylen,Hoard,True
1777,202359,Darington Hobson,Darington,Hobson,False
1778,1106,Donald Hodge,Donald,Hodge,False
1779,101125,Julius Hodge,Julius,Hodge,False
1780,77034,Craig Hodges,Craig,Hodges,False
1781,77035,Adolph Hoefer,Adolph,Hoefer,False
1782,77036,Paul 'The Bear' Hoffman,Paul 'The Bear',Hoffman,False
1783,77037,Bob Hogsett,Bob,Hogsett,False
1784,77038,Paul Hogue,Paul,Hogue,False
1785,697,Fred Hoiberg,Fred,Hoiberg,False
1786,77039,Doug Holcomb,Doug,Holcomb,False
1787,2450,Randy Holcomb,Randy,Holcomb,False
1788,1628988,Aaron Holiday,Aaron,Holiday,True
1789,201950,Jrue Holiday,Jrue,Holiday,True
1790,203200,Justin Holiday,Justin,Holiday,True
1791,77040,Brad Holland,Brad,Holland,False
1792,77041,Joe Holland,Joe,Holland,False
1793,204066,John Holland,John,Holland,False
1794,77042,Wilbur Holland,Wilbur,Holland,False
1795,77043,Lionel Hollins,Lionel,Hollins,False
1796,200797,Ryan Hollins,Ryan,Hollins,False
1797,77044,Essie Hollis,Essie,Hollis,False
1798,1626178,Rondae Hollis-Jefferson,Rondae,Hollis-Jefferson,True
1799,1626158,Richaun Holmes,Richaun,Holmes,True
1800,77045,Jim Holstein,Jim,Holstein,False
1801,77046,Alvin Holt,Alvin,Holt,False
1802,77047,Michael Holton,Michael,Holton,False
1803,77048,Dick Holub,Dick,Holub,False
1804,77049,Joe Holup,Joe,Holup,False
1805,77050,Red Holzman,Red,Holzman,False
1806,1532,Jerald Honeycutt,Jerald,Honeycutt,False
1807,202715,Tyler Honeycutt,Tyler,Honeycutt,False
1808,1967,Derek Hood,Derek,Hood,False
1809,203918,Rodney Hood,Rodney,Hood,True
1810,77051,Tom Hoover,Tom,Hoover,False
1811,77052,Bob Hopkins,Bob,Hopkins,False
1812,77053,Dave Hoppen,Dave,Hoppen,False
1813,77054,Dennis Hopson,Dennis,Hopson,False
1814,203816,Scotty Hopson,Scotty,Hopson,False
1815,77055,Johnny Horan,Johnny,Horan,False
1816,77056,Cedrick Hordges,Cedrick,Hordges,False
1817,201143,Al Horford,Al,Horford,True
1818,77057,Tito Horford,Tito,Horford,False
1819,77058,Ron Horn,Ron,Horn,False
1820,204,Jeff Hornacek,Jeff,Hornacek,False
1821,202862,Dennis Horner,Dennis,Horner,False
1822,109,Robert Horry,Robert,Horry,False
1823,77060,Ed Horton,Ed,Horton,False
1824,1629659,Talen Horton-Tucker,Talen,Horton-Tucker,True
1825,77061,Wilmer Hosket,Wilmer,Hosket,False
1826,77062,Bob Houbregs,Bob,Houbregs,False
1827,2067,Eddie House,Eddie,House,False
1828,1627863,Danuel House Jr.,Danuel,House Jr.,True
1829,275,Allan Houston,Allan,Houston,False
1830,780,Byron Houston,Byron,Houston,False
1831,77064,Tom Hovasse,Tom,Hovasse,False
1832,77065,Brian Howard,Brian,Howard,False
1833,2730,Dwight Howard,Dwight,Howard,True
1834,77066,Greg Howard,Greg,Howard,False
1835,2572,Josh Howard,Josh,Howard,False
1836,436,Juwan Howard,Juwan,Howard,False
1837,77067,Mo Howard,Mo,Howard,False
1838,77069,Otis Howard,Otis,Howard,False
1839,1128,Stephen Howard,Stephen,Howard,False
1840,77070,Bailey Howell,Bailey,Howell,False
1841,77072,Bob Hubbard,Bob,Hubbard,False
1842,77071,Phil Hubbard,Phil,Hubbard,False
1843,201991,Lester Hudson,Lester,Hudson,False
1844,77074,Lou Hudson,Lou,Hudson,False
1845,1607,Troy Hudson,Troy,Hudson,False
1846,1626273,Marcelo Huertas,Marcelo,Huertas,False
1847,1628989,Kevin Huerter,Kevin,Huerter,True
1848,203962,Josh Huestis,Josh,Huestis,False
1849,1572,Nate Huffman,Nate,Huffman,False
1850,77076,Alfredrick Hughes,Alfredrick,Hughes,False
1851,77077,Eddie Hughes,Eddie,Hughes,False
1852,77078,Kim Hughes,Kim,Hughes,False
1853,1716,Larry Hughes,Larry,Hughes,False
1854,1965,Rick Hughes,Rick,Hughes,False
1855,203133,Robbie Hummel,Robbie,Hummel,False
1856,77080,John Hummer,John,Hummer,False
1857,2415,Ryan Humphrey,Ryan,Humphrey,False
1858,1629353,Isaac Humphries,Isaac,Humphries,False
1859,77081,Jay Humphries,Jay,Humphries,False
1860,2743,Kris Humphries,Kris,Humphries,False
1861,77082,Rod Hundley,Rod,Hundley,False
1862,2599,Brandon Hunter,Brandon,Hunter,False
1863,77083,Cedric Hunter,Cedric,Hunter,False
1864,201805,Chris Hunter,Chris,Hunter,False
1865,1629631,De'Andre Hunter,De'Andre,Hunter,True
1866,77084,Les Hunter,Les,Hunter,False
1867,283,Lindsey Hunter,Lindsey,Hunter,False
1868,201629,Othello Hunter,Othello,Hunter,False
1869,1626154,RJ Hunter,RJ,Hunter,False
1870,2212,Steven Hunter,Steven,Hunter,False
1871,1626205,Vincent Hunter,Vincent,Hunter,False
1872,310,Bobby Hurley,Bobby,Hurley,False
1873,77086,Roy Hurley,Roy,Hurley,False
1874,77087,Geoff Huston,Geoff,Huston,False
1875,77088,Paul Huston,Paul,Huston,False
1876,77089,Mel Hutchins,Mel,Hutchins,False
1877,1628990,Chandler Hutchison,Chandler,Hutchison,True
1878,77090,Joe Hutton,Joe,Hutton,False
1879,77091,Greg Hyder,Greg,Hyder,False
1880,77092,Marc Iavaroni,Marc,Iavaroni,False
1881,201586,Serge Ibaka,Serge,Ibaka,True
1882,2738,Andre Iguodala,Andre,Iguodala,True
1883,980,Zydrunas Ilgauskas,Zydrunas,Ilgauskas,False
1884,101148,Mile Ilic,Mile,Ilic,False
1885,101141,Ersan Ilyasova,Ersan,Ilyasova,True
1886,77093,Darrall Imhoff,Darrall,Imhoff,False
1887,77094,Tom Ingelsby,Tom,Ingelsby,False
1888,204060,Joe Ingles,Joe,Ingles,True
1889,203996,Damien Inglis,Damien,Inglis,False
1890,201281,Andre Ingram,Andre,Ingram,False
1891,1627742,Brandon Ingram,Brandon,Ingram,True
1892,77095,Joel Ingram,Joel,Ingram,False
1893,77096,Byron Irvin,Byron,Irvin,False
1894,202681,Kyrie Irving,Kyrie,Irving,True
1895,1628371,Jonathan Isaac,Jonathan,Isaac,True
1896,77097,Dan Issel,Dan,Issel,False
1897,77098,Mike Iuzzolino,Mike,Iuzzolino,False
1898,947,Allen Iverson,Allen,Iverson,False
1899,2767,Royal Ivey,Royal,Ivey,False
1900,1628411,Wes Iwundu,Wes,Iwundu,True
1901,101127,Jarrett Jack,Jarrett,Jack,False
1902,1628935,Aaron Jackson,Aaron,Jackson,False
1903,77099,Al Jackson,Al,Jackson,False
1904,1517,Bobby Jackson,Bobby,Jackson,False
1905,202132,Cedric Jackson,Cedric,Jackson,False
1906,201616,Darnell Jackson,Darnell,Jackson,False
1907,1627743,Demetrius Jackson,Demetrius,Jackson,False
1908,1628402,Frank Jackson,Frank,Jackson,True
1909,77101,Greg Jackson,Greg,Jackson,False
1910,1114,Jaren Jackson,Jaren,Jackson,False
1911,1983,Jermaine Jackson,Jermaine,Jackson,False
1912,754,Jim Jackson,Jim,Jackson,False
1913,1628367,Josh Jackson,Josh,Jackson,True
1914,1628382,Justin Jackson,Justin,Jackson,True
1915,77103,Lucious Jackson,Lucious,Jackson,False
1916,2739,Luke Jackson,Luke,Jackson,False
1917,1531,Marc Jackson,Marc,Jackson,False
1918,349,Mark Jackson,Mark,Jackson,False
1919,77104,Michael Jackson,Michael,Jackson,False
1920,77105,Myron Jackson,Myron,Jackson,False
1921,77106,Phil Jackson,Phil,Jackson,False
1922,203510,Pierre Jackson,Pierre,Jackson,False
1923,77107,Ralph Jackson,Ralph,Jackson,False
1924,1872,Randell Jackson,Randell,Jackson,False
1925,202704,Reggie Jackson,Reggie,Jackson,True
1926,77109,Stanley Jackson,Stanley,Jackson,False
1927,1536,Stephen Jackson,Stephen,Jackson,False
1928,77100,Tony Jackson,Tony,Jackson,False
1929,77110,Tracy Jackson,Tracy,Jackson,False
1930,77111,Wardell Jackson,Wardell,Jackson,False
1931,1628991,Jaren Jackson Jr.,Jaren,Jackson Jr.,True
1932,77112,Winfred Jacobs,Winfred,Jacobs,False
1933,2418,Casey Jacobsen,Casey,Jacobsen,False
1934,1734,Sam Jacobson,Sam,Jacobson,False
1935,77114,Dave Jamerson,Dave,Jamerson,False
1936,77115,Aaron James,Aaron,James,False
1937,203108,Bernard James,Bernard,James,False
1938,202345,Damion James,Damion,James,False
1939,77116,Gene James,Gene,James,False
1940,1080,Henry James,Henry,James,False
1941,1744,Jerome James,Jerome,James,False
1942,1629713,Justin James,Justin,James,True
1943,2544,LeBron James,LeBron,James,True
1944,2229,Mike James,Mike,James,False
1945,1628455,Mike James,Mike,James,False
1946,1906,Tim James,Tim,James,False
1947,1712,Antawn Jamison,Antawn,Jamison,False
1948,1942,Harold Jamison,Harold,Jamison,False
1949,77120,John Janisch,John,Janisch,False
1950,77122,Howie Janotta,Howie,Janotta,False
1951,2060,Marko Jaric,Marko,Jaric,False
1952,77123,Tony Jaros,Tony,Jaros,False
1953,101180,Sarunas Jasikevicius,Sarunas,Jasikevicius,False
1954,201605,Nathan Jawai,Nathan,Jawai,False
1955,77125,Buddy Jeannette,Buddy,Jeannette,False
1956,77126,Abdul Jeelani,Abdul,Jeelani,False
1957,2423,Chris Jefferies,Chris,Jefferies,False
1958,201785,Othyus Jeffers,Othyus,Jeffers,False
1959,2744,Al Jefferson,Al,Jefferson,False
1960,1628518,Amile Jefferson,Amile,Jefferson,True
1961,203928,Cory Jefferson,Cory,Jefferson,False
1962,200971,Dontell Jefferson,Dontell,Jefferson,False
1963,2210,Richard Jefferson,Richard,Jefferson,False
1964,1629610,DaQuan Jeffries,DaQuan,Jeffries,True
1965,2407,Jared Jeffries,Jared,Jeffries,False
1966,202724,Charles Jenkins,Charles,Jenkins,False
1967,2798,Horace Jenkins,Horace,Jenkins,False
1968,203098,John Jenkins,John,Jenkins,False
1969,201943,Brandon Jennings,Brandon,Jennings,False
1970,24,Keith Jennings,Keith,Jennings,False
1971,1137,Chris Jent,Chris,Jent,False
1972,77129,Les Jepsen,Les,Jepsen,False
1973,201973,Jonas Jerebko,Jonas,Jerebko,False
1974,1629660,Ty Jerome,Ty,Jerome,True
1975,201998,Curtis Jerrells,Curtis,Jerrells,False
1976,203511,Grant Jerrett,Grant,Jerrett,False
1977,200817,Pooh Jeter,Pooh,Jeter,False
1978,2639,Britton Johnsen,Britton,Johnsen,False
1979,200792,Alexander Johnson,Alexander,Johnson,False
1980,1628993,Alize Johnson,Alize,Johnson,True
1981,101161,Amir Johnson,Amir,Johnson,False
1982,77131,Andy Johnson,Andy,Johnson,False
1983,1533,Anthony Johnson,Anthony,Johnson,False
1984,202356,Armon Johnson,Armon,Johnson,False
1985,77132,Arnie Johnson,Arnie,Johnson,False
1986,422,Avery Johnson,Avery,Johnson,False
1987,1629168,BJ Johnson,BJ,Johnson,True
1988,1627744,Brice Johnson,Brice,Johnson,False
1989,77130,Buck Johnson,Buck,Johnson,False
1990,1629661,Cameron Johnson,Cameron,Johnson,True
1991,201291,Carldell Johnson,Carldell,Johnson,False
1992,77133,Charlie Johnson,Charlie,Johnson,False
1993,202419,Chris Johnson,Chris,Johnson,False
1994,203187,Chris Johnson,Chris,Johnson,False
1995,77135,Clay Johnson,Clay,Johnson,False
1996,77136,Clemon Johnson,Clemon,Johnson,False
1997,1626177,Dakari Johnson,Dakari,Johnson,False
1998,683,Darryl Johnson,Darryl,Johnson,False
1999,77138,Dave Johnson,Dave,Johnson,False
2000,77139,David Johnson,David,Johnson,False
2001,1746,DeMarco Johnson,DeMarco,Johnson,False
2002,77141,Dennis Johnson,Dennis,Johnson,False
2003,2035,DerMarr Johnson,DerMarr,Johnson,False
2004,698,Eddie Johnson,Eddie,Johnson,False
2005,77144,Eddie Johnson,Eddie,Johnson,False
2006,77145,Eric Johnson,Eric,Johnson,False
2007,911,Ervin Johnson,Ervin,Johnson,False
2008,77146,Frank Johnson,Frank,Johnson,False
2009,77147,George Johnson,George,Johnson,False
2010,77148,George Johnson,George,Johnson,False
2011,77149,George Johnson,George,Johnson,False
2012,77150,Gus Johnson,Gus,Johnson,False
2013,77151,Harold Johnson,Harold,Johnson,False
2014,201274,Ivan Johnson,Ivan,Johnson,False
2015,202707,JaJuan Johnson,JaJuan,Johnson,False
2016,201949,James Johnson,James,Johnson,True
2017,2207,Joe Johnson,Joe,Johnson,False
2018,77152,John Johnson,John,Johnson,False
2019,77153,Kannard Johnson,Kannard,Johnson,False
2020,1629640,Keldon Johnson,Keldon,Johnson,True
2021,2256,Ken Johnson,Ken,Johnson,False
2022,77154,Ken Johnson,Ken,Johnson,False
2023,134,Kevin Johnson,Kevin,Johnson,False
2024,913,Larry Johnson,Larry,Johnson,False
2025,77156,Larry Johnson,Larry,Johnson,False
2026,77158,Lee Johnson,Lee,Johnson,False
2027,2669,Linton Johnson,Linton,Johnson,False
2028,77159,Lynbert Johnson,Lynbert,Johnson,False
2029,77142,Magic Johnson,Magic,Johnson,False
2030,77160,Marques Johnson,Marques,Johnson,False
2031,77168,Mickey Johnson,Mickey,Johnson,False
2032,77161,Neil Johnson,Neil,Johnson,False
2033,203910,Nick Johnson,Nick,Johnson,False
2034,77162,Ollie Johnson,Ollie,Johnson,False
2035,204179,Omari Johnson,Omari,Johnson,False
2036,203111,Orlando Johnson,Orlando,Johnson,False
2037,77163,Reggie Johnson,Reggie,Johnson,False
2038,77164,Rich Johnson,Rich,Johnson,False
2039,77165,Ron Johnson,Ron,Johnson,False
2040,1626169,Stanley Johnson,Stanley,Johnson,True
2041,77166,Steffond Johnson,Steffond,Johnson,False
2042,77134,Steve Johnson,Steve,Johnson,False
2043,201234,Trey Johnson,Trey,Johnson,False
2044,204020,Tyler Johnson,Tyler,Johnson,True
2045,77167,Vinnie Johnson,Vinnie,Johnson,False
2046,202325,Wesley Johnson,Wesley,Johnson,False
2047,203130,Darius Johnson-Odom,Darius,Johnson-Odom,False
2048,77170,Nate Johnston,Nate,Johnston,False
2049,77169,Neil Johnston,Neil,Johnston,False
2050,77171,Jim Johnstone,Jim,Johnstone,False
2051,203999,Nikola Jokic,Nikola,Jokic,True
2052,77172,Howie Jolliff,Howie,Jolliff,False
2053,2264,Alvin Jones,Alvin,Jones,False
2054,77173,Anthony Jones,Anthony,Jones,False
2055,77174,Askia Jones,Askia,Jones,False
2056,77180,Bill Jones,Bill,Jones,False
2057,77193,Bobby Jones,Bobby,Jones,False
2058,200784,Bobby Jones,Bobby,Jones,False
2059,77175,Caldwell Jones,Caldwell,Jones,False
2060,279,Charles Jones,Charles,Jones,False
2061,77178,Charles Jones,Charles,Jones,False
2062,1869,Charles R. Jones,Charles R.,Jones,False
2063,2563,Dahntay Jones,Dahntay,Jones,False
2064,1627745,Damian Jones,Damian,Jones,True
2065,1800,Damon Jones,Damon,Jones,False
2066,203199,DeQuan Jones,DeQuan,Jones,False
2067,202346,Dominique Jones,Dominique,Jones,False
2068,963,Dontae' Jones,Dontae',Jones,False
2069,101204,Dwayne Jones,Dwayne,Jones,False
2070,77182,Dwight Jones,Dwight,Jones,False
2071,77183,Earl Jones,Earl,Jones,False
2072,224,Eddie Jones,Eddie,Jones,False
2073,77184,Edgar Jones,Edgar,Jones,False
2074,2410,Fred Jones,Fred,Jones,False
2075,77185,Jake Jones,Jake,Jones,False
2076,1627883,Jalen Jones,Jalen,Jones,False
2077,2592,James Jones,James,Jones,False
2078,1629203,Jemerrio Jones,Jemerrio,Jones,False
2079,77186,Jimmy Jones,Jimmy,Jones,False
2080,77187,Johnny Jones,Johnny,Jones,False
2081,1908,Jumaine Jones,Jumaine,Jones,False
2082,77188,K.C. Jones,K.C.,Jones,False
2083,203158,Kevin Jones,Kevin,Jones,False
2084,77200,Larry Jones,Larry,Jones,False
2085,77189,Major Jones,Major,Jones,False
2086,2891,Mark Jones,Mark,Jones,False
2087,90000,Mark Jones,Mark,Jones,False
2088,77195,Nick Jones,Nick,Jones,False
2089,77191,Ozell Jones,Ozell,Jones,False
2090,461,Popeye Jones,Popeye,Jones,False
2091,77192,Rich Jones,Rich,Jones,False
2092,77194,Robin Jones,Robin,Jones,False
2093,77196,Sam Jones,Sam,Jones,False
2094,2652,Shelton Jones,Shelton,Jones,False
2095,200780,Solomon Jones,Solomon,Jones,False
2096,77197,Steve Jones,Steve,Jones,False
2097,203093,Terrence Jones,Terrence,Jones,False
2098,1626145,Tyus Jones,Tyus,Jones,True
2099,77198,Wali Jones,Wali,Jones,False
2100,77199,Wallace Jones,Wallace,Jones,False
2101,77201,Wil Jones,Wil,Jones,False
2102,77202,Willie Jones,Willie,Jones,False
2103,77203,Willie Jones,Willie,Jones,False
2104,203103,Perry Jones III,Perry,Jones III,False
2105,1627884,Derrick Jones Jr.,Derrick,Jones Jr.,True
2106,1817,Adonis Jordan,Adonis,Jordan,False
2107,201599,DeAndre Jordan,DeAndre,Jordan,True
2108,77205,Eddie Jordan,Eddie,Jordan,False
2109,202366,Jerome Jordan,Jerome,Jordan,False
2110,893,Michael Jordan,Michael,Jordan,False
2111,674,Reggie Jordan,Reggie,Jordan,False
2112,77208,Thomas Jordan,Thomas,Jordan,False
2113,77209,Walter Jordan,Walter,Jordan,False
2114,77210,Phil Jordon,Phil,Jordon,False
2115,77211,Johnny Jorgensen,Johnny,Jorgensen,False
2116,77212,Noble Jorgensen,Noble,Jorgensen,False
2117,77213,Roger Jorgensen,Roger,Jorgensen,False
2118,202709,Cory Joseph,Cory,Joseph,True
2119,2123,Garth Joseph,Garth,Joseph,False
2120,203126,Kris Joseph,Kris,Joseph,False
2121,77214,Yvon Joseph,Yvon,Joseph,False
2122,77215,Jeff Judkins,Jeff,Judkins,False
2123,1629662,Mfiondu Kabengele,Mfiondu,Kabengele,True
2124,77217,Edwin Kachan,Edwin,Kachan,False
2125,77218,George Kaftan,George,Kaftan,False
2126,77219,Ed Kalafat,Ed,Kalafat,False
2127,2549,Chris Kaman,Chris,Kaman,False
2128,1626163,Frank Kaminsky,Frank,Kaminsky,True
2129,202683,Enes Kanter,Enes,Kanter,True
2130,77221,Ralph Kaplowitz,Ralph,Kaplowitz,False
2131,2574,Jason Kapono,Jason,Kapono,False
2132,77222,Tony Kappen,Tony,Kappen,False
2133,203508,Sergey Karasev,Sergey,Karasev,False
2134,201207,Coby Karl,Coby,Karl,False
2135,77223,George Karl,George,Karl,False
2136,77225,Ed Kasid,Ed,Kasid,False
2137,2435,Mario Kasun,Mario,Kasun,False
2138,77226,Leo Katkaveck,Leo,Katkaveck,False
2139,77227,Bob Kauffman,Bob,Kauffman,False
2140,201619,Sasha Kaun,Sasha,Kaun,False
2141,77228,Wilbert Kautz,Wilbert,Kautz,False
2142,77229,Clarence Kea,Clarence,Kea,False
2143,77230,Michael Kearns,Michael,Kearns,False
2144,77231,Tommy Kearns,Tommy,Kearns,False
2145,228,Adam Keefe,Adam,Keefe,False
2146,77233,Harold Keeling,Harold,Keeling,False
2147,77234,Ken Keller,Ken,Keller,False
2148,77235,Rich Kelley,Rich,Kelley,False
2149,77236,Clark Kellogg,Clark,Kellogg,False
2150,77237,Gerard Kelly,Gerard,Kelly,False
2151,203527,Ryan Kelly,Ryan,Kelly,False
2152,77238,Tom Kelly,Tom,Kelly,False
2153,77239,Greg Kelser,Greg,Kelser,False
2154,77240,Ben Kelso,Ben,Kelso,False
2155,431,Shawn Kemp,Shawn,Kemp,False
2156,1118,Tim Kempton,Tim,Kempton,False
2157,77242,Frank Kendrick,Frank,Kendrick,False
2158,1628379,Luke Kennard,Luke,Kennard,True
2159,202810,D.J. Kennedy,D.J.,Kennedy,False
2160,77243,Eugene Kennedy,Eugene,Kennedy,False
2161,77244,Joe Kennedy,Joe,Kennedy,False
2162,77245,William Kennedy,William,Kennedy,False
2163,77246,Larry Kenon,Larry,Kenon,False
2164,77247,Bill Kenville,Bill,Kenville,False
2165,1801,Jonathan Kerner,Jonathan,Kerner,False
2166,77248,Johnny Kerr,Johnny,Kerr,False
2167,70,Steve Kerr,Steve,Kerr,False
2168,77249,Jack Kerris,Jack,Kerris,False
2169,760,Jerome Kersey,Jerome,Kersey,False
2170,77251,Alec Kessler,Alec,Kessler,False
2171,1930,Lari Ketner,Lari,Ketner,False
2172,705,Randolph Keys,Randolph,Keys,False
2173,2751,Viktor Khryapa,Viktor,Khryapa,False
2174,467,Jason Kidd,Jason,Kidd,False
2175,1629742,Stanton Kidd,Stanton,Kidd,True
2176,77254,Warren Kidd,Warren,Kidd,False
2177,203077,Michael Kidd-Gilchrist,Michael,Kidd-Gilchrist,True
2178,77255,Irv Kiffin,Irv,Kiffin,False
2179,77256,Jack Kiley,Jack,Kiley,False
2180,77257,Ernie Killum,Ernie,Killum,False
2181,77258,Carl Kilpatrick,Carl,Kilpatrick,False
2182,203930,Sean Kilpatrick,Sean,Kilpatrick,False
2183,77259,Toby Kimball,Toby,Kimball,False
2184,77260,Bo Kimble,Bo,Kimble,False
2185,77261,Stan Kimbrough,Stan,Kimbrough,False
2186,77262,Chad Kinch,Chad,Kinch,False
2187,77263,Albert King,Albert,King,False
2188,77264,Bernard King,Bernard,King,False
